stop_lon,stop_name,stop_lat,stop_id,location_type,parent_station
-0.2617768,Yellow Kiosk,5.5731576,5022186327,0,SA5022186327
-0.2232849,Container,5.6429724,SA5022007557,1,
-0.2234973,Abeka Junction,5.5985513,4990162120,0,SA4990070164
-0.2686858,All Days,5.5715268,5022186323,0,SA5022186323
-0.1695361,Banku Junction,5.6395947,5047154063,0,SA5047108308
-0.2620197,Alhaji Station,5.628351,5040742578,0,SA5040597425
-0.1567348,MTN,5.6449389,5047154060,0,SA5047154060
-0.171546,Ritz Second,5.6852441,SA4997374753,1,
-0.1783598,Presec,5.6617587,SA4997374750,1,
-0.2317564,Ejas,5.528899,SA4980974767,1,
-0.1716798,Ritz First,5.6882045,SA4997374754,1,
-0.2539758,Fadama Junction,5.5974525,5024042175,0,SA5023802913
-0.2562978,Nyamekye,5.602925,5058534312,0,SA2815791263
-0.185181,Culture,5.5934508,SA4980841299,1,
-0.2602397,Dansoman First Stop,5.5601333,5052292987,0,SA5000996586
-0.251327,Darkuman Station,5.5891697,5024042173,0,SA5024042173
-0.2516073,Masalatsi,5.5827543,5024042172,0,SA5024042172
-0.2255395,Achimota Overhead,5.6132664,SA4980841293,1,
-0.2313117,Akweteyman,5.6115673,SA4980841291,1,
-0.2380675,Fly Top,5.6095067,SA4980841290,1,
-0.2036896,Ebony,5.6051616,SA4980841297,1,
-0.2070102,Dzorwulu Junction,5.6073118,SA4980841296,1,
-0.2109196,Abelenkpe Junction,5.6099334,SA4980841295,1,
-0.2935134,Asofan New Station,5.6434835,SA5021004835,1,
-0.2779412,Water Works,5.5798023,5010113611,0,SA5010113611
-0.2908475,Abe Asi,5.645239,SA5021004837,1,
-0.2926079,Royco,5.643878,SA5021004836,1,
-0.2549669,Mars,5.5621759,SA5111784809,1,
-0.2169915,Last Stop Odawnaa,5.5682148,SA5033299215,1,
-0.2527586,Abrantie,5.6051502,5010113616,0,SA3154428908
-0.2515972,Quarters,5.5855713,5030894252,0,SA5023802906
-0.2901329,Curve,5.6470345,SA5021004839,1,
-0.2902254,Pentecost Station,5.6461724,SA5021004838,1,
-0.2358676,Kaneshie,5.5640961,4980974731,0,SA4980974731
-0.2641928,Saint Anthony,5.5728247,SA5022186326,1,
-0.2900176,Mallam Station,5.5752385,5110119198,0,SA5110119198
-0.2894265,Mallam,5.5753595,5110119199,0,SA5110119199
-0.2335007,Abeka Total,5.5977942,5014786529,0,SA5014716659
-0.2412274,Liju,5.5362127,SA5027264670,1,
-0.1637295,Jokers,5.5574897,SA5054694252,1,
-0.2423989,Anna Larbi,5.5296554,SA5027264673,1,
-0.1553659,Court,5.5572895,SA5054694250,1,
-0.296444,Anyah Last Stop,5.6078144,SA5084325669,1,
-0.2761418,Chop Bar,5.6165981,SA5041737434,1,
-0.2106696,Mantse Agbonaa,5.5363942,SA5102983307,1,
-0.2384434,Amankwah,5.5890583,SA5026070127,1,
-0.2403142,Agya Paye,5.5947054,SA5026070126,1,
-0.0309992,Ashaiman Police Station,5.687541,SA5007828432,1,
-0.2361093,Adodo,5.5886825,SA5026070129,1,
-0.2373856,CMB Flats,5.5896031,SA5026070128,1,
-0.2637732,Odorkor Station,5.581884,SA5084819923,1,
-0.2080453,Ghana Commercial Bank,5.5848356,5036784366,0,SA5036784366
-0.2400745,Zongo Junction,5.5568182,5096305001,0,SA4980974735
-0.2314914,North Industrial Area,5.5855139,5026530809,0,SA5026530809
-0.2006711,Precious Minerals,5.5506797,SA5035706410,1,
-0.2062638,Bolga,5.579887,SA5054364797,1,
-0.2045516,Fidelity,5.6104734,SA5054364796,1,
-0.2503596,Perpetual,5.6200836,SA5064806874,1,
-0.2110655,School Junction,5.5789982,SA5054509010,1,
-0.1995269,Children's Park Second,5.5566575,5088569159,0,SA5022716843
-0.2044636,Kotobabi Police Station,5.5920743,5036784364,0,SA5036738897
-0.2333116,Flat,5.5472362,5102155250,0,SA5102155250
-0.3186102,Satellite,5.7466844,SA5009934973,1,
-0.1146587,Blue Gate,5.6423513,SA4990644985,1,
-0.1127662,Junction Wise,5.6431443,SA4990644984,1,
-0.1194479,Printex,5.6404354,SA4990644987,1,
-0.1174757,Herbalife,5.6412267,SA4990644986,1,
-0.1044998,Shell Signboard,5.637421,SA4990644981,1,
-0.1004211,Costal,5.6349644,SA4990644980,1,
-0.1108132,Coke,5.6431943,SA4990644983,1,
-0.1075882,Shell,5.6402526,SA4990644982,1,
-0.1264227,Manet,5.6376596,SA4990644989,1,
-0.1232697,Lion,5.6389049,SA4990644988,1,
-0.2679622,Kwashieman Junction,5.5912279,5043308481,0,SA5010113615
-0.2646775,Odorkor,5.5843584,5043308480,0,SA5043308480
-0.3951585,Brigade,5.5405429,5008726853,0,SA5008726853
-0.2441341,St John's Second,5.6415091,5021004854,0,SA5021004854
-0.2422238,Tea Gadern,5.527449,5027264675,0,SA5027248838
-0.2423556,Extra O,5.5290841,5027264674,0,SA5027264674
-0.2423989,Anna Larbi,5.5296554,5027264673,0,SA5027264673
-0.2311539,Roundabout,5.572067,SA4995193052,1,
-0.2343274,Social Welfare,5.5688102,SA4995193051,1,
-0.2412274,Liju,5.5362127,5027264670,0,SA5027264670
-0.1949648,Konka,5.5966298,5030747556,0,SA5030747556
-0.194041,Accra Girls,5.5981938,5030747557,0,SA4982950473
-0.1978956,Borla,5.5838624,5030747554,0,SA5030747554
-0.1947363,Nima Overhead,5.5941233,5030747555,0,SA5028866870
-0.2145516,Circle Lido,5.5733002,SA5039908066,1,
-0.2232849,Container,5.6429724,5022007557,0,SA5022007557
-0.2234181,Six Pillars,5.6210314,5022007554,0,SA5022007554
-0.2149328,Christian Village Jucntion,5.6351546,5022007555,0,SA5022007555
-0.2188334,Achimota Hospital,5.6270468,5022007553,0,SA4981090361
-0.1942808,Power House,5.5997701,5030747558,0,SA5030747558
-0.1960281,Supermarket,5.6673746,SA5020636353,1,
-0.2081132,Ghana Commercial Bank,5.5846932,5111743570,0,SA5036784366
-0.2490471,Ashtown,5.559346,5027285560,0,SA5027285560
-0.2086509,New town,5.5826008,5037835927,0,SA5037835927
-0.3238441,Gaogao,5.7573143,5079467258,0,SA5064078029
-0.1977866,Special Ice,5.6122814,SA5047020130,1,
-0.1958779,Dzorwolu,5.6164702,SA5047020131,1,
-0.2598464,Akukofoto,5.5646289,5001014669,0,SA5000996588
-0.2383156,Ola Balm,5.5757402,5037690448,0,SA5026574423
-0.22185,Times,5.5697874,SA5039839201,1,
-0.2146076,Alajo Blue Kiosk,5.5985826,5119104080,0,SA5082543201
-0.2334234,Electricity,5.534641,SA5026822852,1,
-0.2062882,Tobinco Junction,5.5933223,SA5005030168,1,
-0.2054596,Taxi Rank,5.5919778,SA5005030169,1,
-0.2508121,Second,5.5452143,5045403683,0,SA5045353351
-0.2094022,Kotobabi Down,5.5956831,SA5005030167,1,
-0.2489405,Container,5.5440433,5045403681,0,SA5045353353
-0.2487113,Curve,5.5429287,5045403680,0,SA5045353354
-0.1692293,Bawaleshie Traffic Light,5.6416649,5104249331,0,SA5047154062
-0.1862615,Car Spot,5.614164,5040133320,0,SA5040133320
-0.2066365,Allied fuel station,5.6592385,5036505670,0,SA5036505670
-0.2102043,School Junction,5.585191,SA5089149952,1,
-0.2611082,Ahenfie,5.6067147,5041609689,0,SA4983237014
-0.2337103,Lotto kiosk,5.6921174,5035532960,0,SA5035532960
-0.2319317,Melcom,5.6889417,5035532961,0,SA5035532961
-0.2618668,Odorkor Official Town Junction,5.5887611,5111681610,0,SA5111681610
-0.2379957,Dome Market,5.6438552,5035532963,0,SA4990252724
-0.1764355,Shiashie,5.6276839,2581150583,0,SA2581150583
-0.2079485,Teachers Hall,5.5576823,SA5033861588,1,
-0.2188227,PWD,5.6244635,5035725208,0,SA4981090375
-0.1738463,Tetteh Quarshie / Roundabout,5.6240242,SA4971250982,1,
-0.1765847,Airport Second,5.6098268,SA4984741723,1,
-0.2715893,Race Course,5.6142234,5041609686,0,SA4983245621
-0.2528996,Bombay,5.5956803,5030894253,0,SA5030894253
-0.2394903,Bubuashie Control (Old Station ),5.5807069,5049594498,0,SA5049594498
-0.2401782,Akweteman Zongo (Last Stop),5.614324,5079240139,0,SA5079127710
-0.0805217,Nungua Market,5.5999174,5054767124,0,SA5054767124
-0.0815133,C5,5.5984781,5054767123,0,SA5054694236
-0.0855429,Cold Store,5.5959888,5054767122,0,SA5012075052
-0.0893345,Brigade,5.593735,5054767121,0,SA5012075053
-0.2204852,M-Plaza,5.5802513,5049594491,0,SA5049594491
-0.2196165,Aveno,5.5801584,5049594490,0,SA5049594490
-0.2294594,Grade 4,5.5861756,5049594493,0,SA5049594493
-0.1762183,Lands Commission,5.5851221,SA4995054816,1,
-0.2362465,Living God Junction,5.6159897,5079240137,0,SA5079240137
-0.2337256,Cemetry Junction,5.617391,5079240136,0,SA5079240136
-0.2320343,Achimota Market,5.6194352,5079240135,0,SA5079240135
-0.1803026,Prisons,5.5709122,SA4995054812,1,
-0.208577,Newtown,5.5887437,SA5040124406,1,
-0.2092633,37,5.5875974,SA5040124407,1,
-0.23898,Fita,5.5813897,5049594495,0,SA5026574427
-0.1292828,Rawlings Junction,5.6512389,SA3785166428,1,
-0.2641928,Saint Anthony,5.5728247,5022186326,0,SA5022186326
-0.250826,Roman,5.6341761,SA5010252541,1,
-0.2407929,Fadama,5.601748,4990070170,0,SA4990070170
-0.2705688,Alaba,5.5640348,5022186321,0,SA5022186321
-0.1673192,Bawaleshi Second,5.6418746,5020395234,0,SA5020395234
-0.1735977,Shiashie,5.6290755,5020395233,0,SA2581150583
-0.1506845,American House,5.6483539,5020395232,0,SA5020282544
-0.2470408,Flamingo,5.5589078,4996742719,0,SA4996742719
-0.2518778,Paa Willie,5.5595035,4996742718,0,SA4996742718
-0.1249769,Agblezah,5.6172828,5029108942,0,SA5029108942
-0.2668543,Kwashieman Junction,5.5941616,SA5010113615,1,
-0.2708123,Blue Lagoon,5.5715646,5022186322,0,SA5022186322
-0.2547593,Curve,5.5552689,4996742715,0,SA4996742715
-0.2546273,Russia Station,5.5546286,4996742714,0,SA4996742714
-0.2514013,Russia,5.5564032,4996742717,0,SA4996742717
-0.253365,Omanko,5.5559068,4996742716,0,SA4996742716
-0.281869,Abrantie,5.588814,5051112446,0,SA5051112446
-0.2865352,Awoshie Onyinase,5.5915481,5051112445,0,SA5051112445
-0.2906915,Anyaa Market (Awoshie),5.5991156,5051112444,0,SA5051112444
-0.2930233,Anyaa School Junction,5.6028846,5051112443,0,SA5051112443
-0.296214,NIC,5.6137148,5051112442,0,SA5051112442
-0.2577134,Tabora Number 1,5.6036937,5024610770,0,SA3154321446
-0.2522175,Alafia,5.5934577,5024610771,0,SA5023802908
-0.2255141,State Transport,5.5653891,5027394908,0,SA5022354474
-0.2743695,Awoshie Vineyard,5.5844992,5051112449,0,SA5051112449
-0.2778301,Awoshie Amangoase,5.5864521,5051112448,0,SA5051112448
-0.2887976,Curve Omanjor,5.6338273,SA5084819816,1,
-0.2873943,Mensah Addo Transfomer,5.6336341,SA5084819817,1,
-0.1690218,Coffee Shop,5.5682166,SA5037547647,1,
-0.1663714,Amelia,5.5680127,SA5037547646,1,
-0.1836113,Osu,5.5540406,5058537034,0,SA4995054804
-0.2730303,Dansoman (SSNIT flats),5.5624236,SA5087182231,1,
-0.2380526,Cottage,5.573568,5045325132,0,SA5026574422
-0.2747851,Ebenezer,5.6091647,SA5084819819,1,
-0.2510034,Darkuman,5.5889506,5035412446,0,SA5035412446
-0.2510772,Quarters,5.5863014,5035412447,0,SA5023802906
-0.2078341,Clinic,5.6565812,5041051501,0,SA5041051501
-0.2060712,Pharmacy,5.6604455,5041051500,0,SA5041051500
-0.173939,Madina,5.6787539,5030924913,0,SA5005343801
-0.2691039,Appiah Junction,5.6130792,SA5041609687,1,
-0.194629,Nima Overhead,5.5942367,SA5028866870,1,
-0.2169196,Pele,5.5970786,5037350643,0,SA5037296282
-0.2168285,Taxi Rank Alajo,5.5958552,5037350645,0,SA5037296283
-0.2167225,Filling Station,5.5940268,5037350644,0,SA5037296281
-0.2449772,Police Station,5.5862798,5035412448,0,SA5035412448
-0.2422683,Asoredanho,5.5863055,5035412449,0,SA5035412449
-0.2105227,Asantewaa,5.57957,SA5039970968,1,
-0.2120704,Fidelity,5.5774927,SA5039970969,1,
-0.2708766,Jah Love,5.5966527,5041550698,0,SA5041513175
-0.268197,Kwashieman,5.5926,5043131237,0,SA5008726860
-0.4005726,Galelia Market,5.5381989,5008726866,0,SA5008726866
-0.4242906,Kasoa,5.5343038,5008726867,0,SA5008691252
-0.3530739,Ayigbe Town,5.549634,5008726864,0,SA5008726864
-0.2748783,Drug store,5.6030183,5043131239,0,SA5043131239
-0.3088674,Tetegu,5.5539141,5008726862,0,SA5008691262
-0.3224709,Modex,5.5530226,5008726863,0,SA5008726863
-0.2698644,Kwashieman,5.5893862,5008726860,0,SA5008726860
-0.2092693,Mallam Atta,5.5812484,SA5039970967,1,
-0.2837014,Odogorno,5.5898741,SA5114037514,1,
-0.2893012,Block factory Sowutuom,5.6310351,5095915261,0,SA5095822094
-0.2131134,Shell - Accra,5.5412161,SA5123201415,1,
-0.2076612,Accra New Town (37 Station),5.5867356,5036784365,0,SA5036738891
-0.1531001,Police Station La,5.5613376,SA5023989060,1,
-0.209927,Mallam Attah Market,5.5853363,5039908068,0,SA5039895714
-0.1580581,Maami,5.5596823,SA5023989062,1,
-0.1599998,Total,5.5591382,SA5023989063,1,
-0.1675613,Home touch,5.587401,SA30730108,1,
-0.1666113,Polyclinic,5.5563841,SA5023989065,1,
-0.1679298,Curve,5.5558937,SA5023989066,1,
-0.1708001,Arko Adjei,5.5548222,SA5023989067,1,
-0.1758602,Rigal Bus stop,5.5530856,SA5023989068,1,
-0.1781596,Osu Police Station,5.5522288,SA5023989069,1,
-0.2290708,Total,5.5353957,5104221273,0,SA5022509203
-0.2734534,Awoshie,5.584756,SA5051604064,1,
-0.1986692,Police Station Kanda,5.5752531,5120661648,0,SA5120661648
-0.2978919,Omanjor,5.6488146,5041737421,0,SA5041737421
-0.2965332,Omanjor New Station,5.638648,5041737423,0,SA5041737423
-0.2980054,Dwenewoho Last Stop,5.645167,5041737422,0,SA5041737422
-0.2938327,Transformer (Omanjor),5.6368643,5041737425,0,SA5041737425
-0.2959906,School Junction (Omanjor),5.6377546,5041737424,0,SA5041737424
-0.2490542,Alhadji No Front,5.6166925,5010303808,0,SA5010303808
-0.251604,Rasta Park,5.6325717,5010303809,0,SA5010303809
-0.2853544,Mambo,5.6308024,5041737429,0,SA5015015393
-0.2839014,Mensah Addo,5.6333979,5041737428,0,SA5041737428
-0.2367828,Duanase,5.5295993,SA4980974762,1,
-0.3255068,Jericho,5.6087841,SA5015015404,1,
-0.3231994,Second Container,5.6086775,SA5015015403,1,
-0.31806,Park,5.6089791,SA5015015402,1,
-0.3148843,Agape Stop,5.6126774,SA5015015401,1,
-0.2788002,Pentecost,5.6227111,SA5043131246,1,
0.0031821,Site 20 Taxi Rank,5.6448596,SA5093488043,1,
-0.2003114,Roman Ridge,5.6029353,SA4980841298,1,
-0.2203081,Achimota Police Station Curve,5.6213604,5035725207,0,SA5035725207
-0.024569,Hospital Roundabout Junction,5.6816296,SA5093488044,1,
-0.2189561,Golf Park,5.6308895,5035725209,0,SA4981090369
-0.200125,Children's Park First,5.5555022,SA5022716842,1,
-0.1835921,37 Military Hospital,5.5921099,5043794576,0,SA5043794576
-0.2059211,Prempeh,5.59301,5043794574,0,SA5039895710
-0.1926935,Accra Girls,5.5979536,5043794575,0,SA4982950473
-0.3148843,Agape Stop,5.6126774,5015015401,0,SA5015015401
-0.3134528,Masalaashi,5.6141756,5015015400,0,SA5015015400
-0.3231994,Second Container,5.6086775,5015015403,0,SA5015015403
-0.1723326,Labone,5.5634649,5037547648,0,SA2961513337
-0.209728,Challenge,5.576912,SA4998106216,1,
-0.3255068,Jericho,5.6087841,5015015404,0,SA5015015404
-0.2084889,New Town,5.5827214,SA4998106214,1,
-0.2075849,Obour Ba,5.578112,SA4998106215,1,
-0.1872735,Police Headquarters,5.5703034,SA5004961001,1,
-0.2158397,Avalley,5.5805706,SA4998106218,1,
-0.2157956,Hubtel,5.5784909,SA4998106219,1,
-0.1690218,Coffee Shop,5.5682166,5037547647,0,SA5037547647
-0.1663714,Amelia,5.5680127,5037547646,0,SA5037547646
-0.2317989,Prince of peace,5.5795709,5064519466,0,SA5064519466
-0.1954532,Maamobi,5.5922093,5028942311,0,SA5028866871
-0.2506849,Vulcanizer,5.6378257,SA5024322029,1,
-0.2015402,Tema station,5.5480827,SA5083057446,1,
-0.2439488,Abeka Post Office,5.6040435,SA4990070173,1,
-0.1585498,La Olympia,5.5596887,SA5104165251,1,
-0.2526678,Dansoman Junction,5.574605,5052292988,0,SA5051112450
-0.2290372,Pentecost,5.5802667,SA4997071033,1,
-0.2282996,St. Theresa's,5.5794518,SA4997071034,1,
-0.1893916,Osu Cemetry Junction,5.5531368,SA5104165254,1,
-0.1975096,Mobil,5.5738018,SA2584775101,1,
-0.2525702,Kokompe,5.5804129,5052292989,0,SA5050732580
-0.2182036,Abelenkpe,5.6078237,SA5092806453,1,
-0.212166,Abelenkpe Fire Station,5.6092978,SA5092806452,1,
-0.2300155,Add a name to the stop with JungleBus app,5.5506876,5025315234,0,SA5025315234
-0.2129838,Roman Junction,5.5851617,SA5039895715,1,
-0.2617169,Tabora Alhaji,5.6280271,5024437372,0,SA5024437372
-0.2513445,Post Office,5.5819757,5024437371,0,SA5024437371
-0.2389246,Bishop,5.5720977,5024437370,0,SA5024437370
-0.2071487,School Junction,5.5915982,SA5039895711,1,
